0 259882.32 8.51
1 329726.98 10.80
2 429831.77 14.08
3 368197.96 12.06
4 387473.69 12.70
5 377607.17 12.37
6 374366.64 12.27
7 377107.71 12.36
8 374137.05 12.26
9 375559.12 12.31
10 377932.78 12.38
11 377240.64 12.36
12 375060.25 12.29
13 376803.97 12.35
14 376937.55 12.35
15 399209.42 13.08
16 362958.17 11.89
17 363052.23 11.90
18 410932.71 13.46
19 340724.19 11.16
20 400133.83 13.11
21 395075.72 12.94
22 398654.96 13.06
23 302059.01 9.90
24 356671.91 11.69
25 355583.70 11.65
26 365832.19 11.99
27 363432.35 11.91
28 335567.65 10.99
29 355408.18 11.65
30 322404.48 10.56
31 359720.81 11.79
32 366287.05 12.00
33 340400.59 11.15
34 374302.06 12.26
35 339810.26 11.13
36 351937.45 11.53
37 378605.68 12.41
38 333356.84 10.92
39 363809.49 11.92
40 327891.29 10.74
41 386554.66 12.67
42 335697.34 11.00
43 416785.21 13.66
44 359055.01 11.76
45 325878.83 10.68
46 321217.29 10.52
47 369077.49 12.09
48 348329.30 11.41
49 377362.55 12.36
50 365557.71 11.98
51 349777.58 11.46
52 348953.50 11.43
53 357752.45 11.72
54 370391.28 12.14
55 345885.28 11.33
56 326588.84 10.70
57 370630.55 12.14
58 362075.98 11.86
59 349661.24 11.46
60 342830.96 11.23
61 345110.52 11.31
62 347010.73 11.37
63 394928.65 12.94
64 334140.53 10.95
65 336334.53 11.02
66 357105.00 11.70
67 373721.78 12.25
68 357578.75 11.72
69 370520.64 12.14
70 327687.26 10.74
71 387840.88 12.71
72 335966.53 11.01
73 335372.80 10.99
74 380942.16 12.48
75 378628.77 12.41
76 320660.62 10.51
77 356229.48 11.67
78 347100.59 11.37
79 406901.64 13.33
80 315888.36 10.35
81 365882.73 11.99
82 364749.15 11.95
83 334908.67 10.97
84 365829.32 11.99
85 347533.05 11.39
86 369635.09 12.11
87 321016.52 10.52
88 365702.52 11.98
89 343897.26 11.27
90 401786.77 13.16
91 303727.87 9.95
92 356341.86 11.68
93 362830.01 11.89
94 346121.25 11.34
95 378024.45 12.39
96 368864.35 12.09
97 376288.47 12.33
98 310902.15 10.19
99 357678.21 11.72
100 366628.60 12.01
101 350525.00 11.49
102 358189.19 11.74
103 146017.58 4.78
104 145087.68 4.75
105 137111.76 4.49
106 112301.07 3.68
107 112015.20 3.67
108 57200.04 1.87
109 126276.37 4.14
110 60018.53 1.97
111 66875.49 2.19
112 87171.53 2.86
113 77292.50 2.53
114 43120.67 1.41
115 46907.89 1.54
116 51572.26 1.69
117 45282.74 1.48
118 27222.31 0.89
119 35139.27 1.15
120 28285.73 0.93
121 16389.10 0.54
122 17752.77 0.58
123 26497.11 0.87
124 17577.89 0.58
125 8524.99 0.28
126 26190.60 0.86
127 4490.59 0.15
128 8660.50 0.28
