0 13160.72 0.43
1 19806.81 0.65
2 19745.52 0.65
3 19331.08 0.63
4 20026.60 0.66
5 18665.97 0.61
6 19534.19 0.64
7 19368.19 0.63
8 19559.08 0.64
9 19802.06 0.65
10 19299.09 0.63
11 19505.32 0.64
12 19476.21 0.64
13 18854.96 0.62
14 19553.19 0.64
15 19574.86 0.64
16 19133.68 0.63
17 21059.73 0.69
18 18065.75 0.59
19 21333.74 0.70
20 18293.46 0.60
21 18399.38 0.60
22 20693.37 0.68
23 19185.14 0.63
24 18928.18 0.62
25 18899.44 0.62
26 19767.76 0.65
27 20602.82 0.67
28 18633.13 0.61
29 20357.94 0.67
30 17874.24 0.59
31 19910.80 0.65
32 20306.00 0.67
33 20757.13 0.68
34 18526.09 0.61
35 19259.37 0.63
36 17740.26 0.58
37 20736.22 0.68
38 18293.26 0.60
39 20083.45 0.66
40 20714.88 0.68
41 18331.59 0.60
42 17972.72 0.59
43 20093.21 0.66
44 19542.30 0.64
45 19688.05 0.65
46 18974.88 0.62
47 19890.18 0.65
48 19743.94 0.65
49 19570.60 0.64
50 19424.95 0.64
51 18573.72 0.61
52 20065.04 0.66
53 18407.66 0.60
54 20464.63 0.67
55 18759.97 0.61
56 20727.09 0.68
57 18760.30 0.61
58 18195.23 0.60
59 19561.15 0.64
60 20171.95 0.66
61 18218.68 0.60
62 20671.07 0.68
63 19437.08 0.64
64 19106.29 0.63
65 19534.57 0.64
66 19742.62 0.65
67 18069.58 0.59
68 19579.67 0.64
69 19477.79 0.64
70 19254.95 0.63
71 19022.88 0.62
72 20371.86 0.67
73 18833.88 0.62
74 19356.52 0.63
75 19049.17 0.62
76 19688.47 0.65
77 22431.66 0.73
78 16361.88 0.54
79 19714.88 0.65
80 18551.40 0.61
81 21866.96 0.72
82 17264.23 0.57
83 22543.53 0.74
84 15963.17 0.52
85 21808.97 0.71
86 18244.15 0.60
87 18797.84 0.62
88 20848.27 0.68
89 17767.76 0.58
90 21073.62 0.69
91 22020.62 0.72
92 16496.73 0.54
93 17458.75 0.57
94 20473.42 0.67
95 20029.72 0.66
96 19721.45 0.65
97 20139.96 0.66
98 17948.18 0.59
99 19626.00 0.64
100 22129.35 0.73
101 17921.21 0.59
102 19518.05 0.64
103 17515.82 0.57
104 19594.85 0.64
105 21804.44 0.71
106 17402.50 0.57
107 20040.58 0.66
108 21406.90 0.70
109 18738.99 0.61
110 17626.89 0.58
111 19190.68 0.63
112 18857.44 0.62
113 19381.57 0.63
114 19172.69 0.63
115 20372.87 0.67
116 19894.78 0.65
117 17916.46 0.59
118 19942.61 0.65
119 18719.38 0.61
120 20867.24 0.68
121 18558.86 0.61
122 19500.93 0.64
