0 1.00 0.40
1 2.99 1.19
2 61.46 24.47
3 12.28 4.89
4 51.44 20.48
5 30.87 12.29
6 29.94 11.92
7 24.01 9.56
8 39.64 15.78
9 29.90 11.90
10 29.88 11.90
11 29.91 11.91
12 32.81 13.06
13 28.90 11.51
14 31.91 12.71
15 29.91 11.91
16 27.94 11.12
17 29.78 11.86
18 29.77 11.85
19 31.91 12.70
20 27.86 11.09
21 30.86 12.29
22 29.79 11.86
23 31.75 12.64
24 32.06 12.76
25 28.93 11.52
26 30.76 12.25
27 29.70 11.82
28 31.92 12.71
29 29.90 11.90
30 32.80 13.06
31 26.37 10.50
32 34.22 13.62
33 32.93 13.11
34 29.98 11.94
35 30.80 12.26
36 30.68 12.22
37 32.50 12.94
38 25.99 10.35
39 29.59 11.78
40 29.67 11.81
41 31.67 12.61
42 30.82 12.27
43 33.96 13.52
44 27.88 11.10
45 32.08 12.77
46 29.19 11.62
47 28.41 11.31
48 32.02 12.75
49 29.78 11.86
50 31.17 12.41
51 27.91 11.11
52 32.02 12.75
53 32.19 12.82
54 30.16 12.01
55 30.67 12.21
56 25.66 10.22
57 29.90 11.91
58 31.84 12.68
59 31.47 12.53
60 30.24 12.04
61 27.70 11.03
62 28.69 11.42
63 25.48 10.14
64 35.65 14.19
65 30.99 12.34
66 31.00 12.34
67 29.84 11.88
68 30.81 12.27
69 30.89 12.30
70 30.57 12.17
71 31.84 12.68
72 33.63 13.39
73 26.47 10.54
74 29.86 11.89
75 28.37 11.29
76 32.08 12.77
77 28.22 11.24
78 29.34 11.68
79 30.99 12.34
80 29.66 11.81
81 31.81 12.66
82 30.09 11.98
83 32.23 12.83
84 29.59 11.78
85 26.74 10.65
86 33.14 13.19
87 32.04 12.76
88 26.24 10.45
89 27.44 10.93
90 31.57 12.57
91 28.74 11.44
92 32.80 13.06
93 31.54 12.56
94 24.56 9.78
95 24.34 9.69
96 26.93 10.72
97 29.81 11.87
98 27.82 11.08
99 28.98 11.54
100 32.37 12.89
101 28.84 11.48
102 30.15 12.00
103 31.24 12.44
104 21.83 8.69
105 12.42 4.94
106 8.67 3.45
107 6.09 2.42
108 6.72 2.67
109 6.00 2.39
110 5.21 2.08
111 1.45 0.58
112 2.38 0.95
113 2.99 1.19
114 2.41 0.96
115 0.00 0.00
116 0.63 0.25
117 0.99 0.40
118 1.00 0.40
