0 0.99 0.05
1 0.00 0.00
2 5.97 0.30
3 50.70 2.52
4 6.96 0.35
5 15.96 0.79
6 12.92 0.64
7 8.97 0.45
8 17.91 0.89
9 9.93 0.49
10 13.98 0.70
11 13.91 0.69
12 10.98 0.55
13 15.97 0.79
14 8.94 0.44
15 14.92 0.74
16 13.93 0.69
17 10.00 0.50
18 15.93 0.79
19 9.95 0.50
20 15.91 0.79
21 12.02 0.60
22 10.94 0.54
23 13.90 0.69
24 13.77 0.69
25 13.19 0.66
26 13.88 0.69
27 11.04 0.55
28 11.88 0.59
29 13.96 0.69
30 13.93 0.69
31 7.97 0.40
32 17.95 0.89
33 9.86 0.49
34 10.96 0.55
35 18.92 0.94
36 9.12 0.45
37 11.98 0.60
38 11.73 0.58
39 14.91 0.74
40 13.97 0.70
41 11.04 0.55
42 14.94 0.74
43 10.87 0.54
44 15.19 0.76
45 9.85 0.49
46 11.89 0.59
47 14.81 0.74
48 12.06 0.60
49 11.87 0.59
50 14.71 0.73
51 13.07 0.65
52 13.14 0.65
53 13.02 0.65
54 11.95 0.59
55 9.83 0.49
56 15.75 0.78
57 11.95 0.59
58 14.99 0.75
59 10.95 0.54
60 15.06 0.75
61 11.91 0.59
62 10.91 0.54
63 15.81 0.79
64 11.91 0.59
65 13.09 0.65
66 15.14 0.75
67 9.95 0.50
68 10.85 0.54
69 16.67 0.83
70 9.95 0.50
71 16.30 0.81
72 11.84 0.59
73 7.93 0.39
74 19.77 0.98
75 9.00 0.45
76 14.04 0.70
77 11.84 0.59
78 14.97 0.75
79 12.19 0.61
80 9.90 0.49
81 15.62 0.78
82 12.07 0.60
83 12.01 0.60
84 14.86 0.74
85 10.88 0.54
86 13.68 0.68
87 14.99 0.75
88 12.25 0.61
89 15.40 0.77
90 8.76 0.44
91 9.75 0.49
92 19.55 0.97
93 8.11 0.40
94 16.13 0.80
95 11.73 0.58
96 13.30 0.66
97 13.82 0.69
98 9.14 0.45
99 17.77 0.88
100 5.75 0.29
101 17.81 0.89
102 12.78 0.64
103 13.47 0.67
104 12.86 0.64
105 10.95 0.54
106 15.93 0.79
107 9.93 0.49
108 14.89 0.74
109 10.76 0.54
110 15.14 0.75
111 14.05 0.70
112 9.13 0.45
113 14.70 0.73
114 12.50 0.62
115 13.54 0.67
116 15.05 0.75
117 6.85 0.34
118 17.16 0.85
119 13.73 0.68
120 12.39 0.62
121 9.61 0.48
122 13.57 0.68
123 14.76 0.73
124 11.15 0.55
125 15.26 0.76
126 11.86 0.59
127 10.85 0.54
128 14.84 0.74
129 12.91 0.64
130 12.32 0.61
131 13.71 0.68
132 9.76 0.49
133 17.02 0.85
134 10.91 0.54
135 12.40 0.62
136 15.37 0.77
137 9.23 0.46
138 14.37 0.72
139 12.53 0.62
140 13.79 0.69
141 9.65 0.48
142 17.37 0.86
143 10.17 0.51
144 10.08 0.50
145 17.09 0.85
146 12.19 0.61
147 12.16 0.60
148 12.14 0.60
149 15.77 0.78
150 10.79 0.54
151 13.25 0.66
152 13.59 0.68
153 8.81 0.44
154 17.91 0.89
155 9.86 0.49
156 13.16 0.66
157 14.65 0.73
158 11.26 0.56
159 13.93 0.69
160 11.87 0.59
161 14.01 0.70
162 11.01 0.55
163 13.86 0.69
164 11.40 0.57
165 14.06 0.70
166 15.05 0.75
167 10.21 0.51
168 14.99 0.75
169 11.71 0.58
170 13.15 0.65
171 13.80 0.69
172 10.29 0.51
173 16.51 0.82
174 12.36 0.61
175 7.02 0.35
176 19.35 0.96
177 8.54 0.43
178 15.00 0.75
179 14.51 0.72
180 8.15 0.41
181 15.50 0.77
182 13.93 0.69
183 11.23 0.56
184 13.10 0.65
185 14.36 0.71
186 10.37 0.52
187 14.67 0.73
188 13.02 0.65
189 13.25 0.66
190 11.51 0.57
191 13.38 0.67
192 16.34 0.81
193 7.32 0.36
194 14.45 0.72
195 13.93 0.69
196 8.33 0.41
197 14.12 0.70
198 15.28 0.76
199 14.19 0.71
200 11.40 0.57
201 11.65 0.58
202 13.32 0.66
203 9.60 0.48
204 16.09 0.80
205 10.56 0.53
206 13.92 0.69
207 12.43 0.62
208 12.67 0.63
209 14.33 0.71
210 11.88 0.59
211 11.98 0.60
212 13.82 0.69
213 13.10 0.65
214 10.97 0.55
215 16.76 0.83
216 7.66 0.38
217 14.88 0.74
218 11.47 0.57
219 13.92 0.69
220 15.27 0.76
221 12.28 0.61
222 11.08 0.55
223 5.46 0.27
224 19.00 0.95
225 5.53 0.28
226 9.38 0.47
227 12.97 0.65
228 4.97 0.25
229 10.40 0.52
230 4.98 0.25
231 9.01 0.45
232 5.00 0.25
233 4.00 0.20
234 5.94 0.30
235 4.00 0.20
236 5.06 0.25
237 4.04 0.20
238 0.07 0.00
239 3.94 0.20
240 2.94 0.15
241 3.04 0.15
242 3.87 0.19
243 3.09 0.15
244 3.66 0.18
245 5.18 0.26
246 5.03 0.25
247 2.27 0.11
