0 1.00 0.10
1 46.82 4.66
2 47.57 4.74
3 9.37 0.93
4 54.38 5.41
5 31.80 3.17
6 31.96 3.18
7 28.85 2.87
8 34.81 3.47
9 31.87 3.17
10 31.99 3.18
11 25.15 2.50
12 22.93 2.28
13 22.86 2.28
14 26.62 2.65
15 29.66 2.95
16 31.85 3.17
17 31.79 3.16
18 31.92 3.18
19 31.88 3.17
20 31.84 3.17
21 31.91 3.18
22 31.81 3.17
23 31.89 3.17
24 31.90 3.18
25 31.84 3.17
26 31.90 3.18
27 32.09 3.19
28 27.45 2.73
29 23.19 2.31
30 23.75 2.36
31 23.62 2.35
32 30.23 3.01
33 30.74 3.06
34 31.82 3.17
35 31.83 3.17
36 31.89 3.17
37 31.82 3.17
38 31.89 3.17
39 31.87 3.17
40 32.84 3.27
41 30.87 3.07
42 31.83 3.17
43 31.87 3.17
44 32.48 3.23
45 25.46 2.53
46 26.44 2.63
47 19.96 1.99
48 24.69 2.46
49 30.16 3.00
50 31.73 3.16
51 31.88 3.17
52 31.86 3.17
53 31.85 3.17
54 31.81 3.17
55 31.87 3.17
56 31.87 3.17
57 31.86 3.17
58 31.86 3.17
59 31.82 3.17
60 32.01 3.19
61 32.17 3.20
62 22.49 2.24
63 24.86 2.47
64 22.81 2.27
65 27.59 2.75
66 29.40 2.93
67 31.54 3.14
68 31.86 3.17
69 31.86 3.17
70 31.88 3.17
71 31.84 3.17
72 31.83 3.17
73 31.86 3.17
74 31.85 3.17
75 31.80 3.16
76 31.87 3.17
77 32.01 3.19
78 32.07 3.19
79 26.49 2.64
80 22.29 2.22
81 22.04 2.19
82 25.16 2.50
83 30.90 3.08
84 31.87 3.17
85 31.86 3.17
86 31.87 3.17
87 31.86 3.17
88 31.86 3.17
89 31.87 3.17
90 31.84 3.17
91 31.85 3.17
92 31.85 3.17
93 31.85 3.17
94 32.47 3.23
95 30.38 3.02
96 26.86 2.67
97 19.73 1.96
98 24.15 2.40
99 26.53 2.64
100 30.97 3.08
101 31.87 3.17
102 31.87 3.17
103 31.87 3.17
104 31.90 3.18
105 31.86 3.17
