0 1.00 0.20
1 54.75 10.90
2 41.71 8.30
3 13.20 2.63
4 46.58 9.27
5 29.93 5.96
6 20.01 3.98
7 18.93 3.77
8 28.54 5.68
9 31.75 6.32
10 31.83 6.34
11 31.91 6.35
12 31.81 6.33
13 31.88 6.35
14 31.92 6.35
15 25.36 5.05
16 38.36 7.64
17 32.81 6.53
18 30.88 6.15
19 31.95 6.36
20 31.97 6.36
21 28.13 5.60
22 26.99 5.37
23 25.27 5.03
24 20.82 4.14
25 26.20 5.22
26 31.57 6.28
27 31.88 6.35
28 31.86 6.34
29 31.86 6.34
30 31.86 6.34
31 30.26 6.02
32 32.56 6.48
33 33.62 6.69
34 31.02 6.17
35 31.91 6.35
36 31.92 6.35
37 30.08 5.99
38 29.03 5.78
39 29.73 5.92
40 19.51 3.88
41 20.69 4.12
42 31.06 6.18
43 30.84 6.14
44 31.75 6.32
45 31.85 6.34
46 31.90 6.35
47 32.88 6.55
48 30.84 6.14
49 31.85 6.34
50 31.87 6.34
51 32.87 6.54
52 31.00 6.17
53 31.22 6.22
54 15.20 3.03
