0 0.99 0.01
1 51.78 0.64
2 42.65 0.53
3 9.38 0.12
4 54.39 0.68
5 31.80 0.40
6 32.93 0.41
7 29.01 0.36
8 31.98 0.40
9 21.90 0.27
10 21.91 0.27
11 26.65 0.33
12 29.77 0.37
13 29.90 0.37
14 30.79 0.38
15 27.18 0.34
16 36.54 0.45
17 31.79 0.40
18 31.91 0.40
19 31.91 0.40
20 31.80 0.40
21 32.91 0.41
22 30.81 0.38
23 33.96 0.42
24 32.05 0.40
25 31.28 0.39
26 19.38 0.24
27 22.31 0.28
28 28.64 0.36
29 26.91 0.33
30 29.60 0.37
31 29.08 0.36
32 33.46 0.42
33 31.88 0.40
34 31.87 0.40
35 31.83 0.40
36 31.86 0.40
37 31.86 0.40
38 31.88 0.40
39 32.87 0.41
40 32.17 0.40
41 30.49 0.38
42 28.65 0.36
43 25.98 0.32
44 23.19 0.29
45 30.78 0.38
46 27.67 0.34
47 25.80 0.32
48 29.24 0.36
49 31.63 0.39
50 31.87 0.40
51 31.86 0.40
52 31.87 0.40
53 31.88 0.40
54 31.85 0.40
55 31.84 0.40
56 31.86 0.40
57 36.10 0.45
58 29.78 0.37
59 23.23 0.29
60 31.02 0.39
61 26.38 0.33
62 26.11 0.32
63 25.19 0.31
64 30.32 0.38
65 29.99 0.37
66 29.86 0.37
67 30.56 0.38
68 31.73 0.39
69 31.88 0.40
70 31.86 0.40
71 31.87 0.40
72 31.86 0.40
73 31.85 0.40
74 35.19 0.44
75 34.52 0.43
76 29.04 0.36
77 24.52 0.31
78 25.23 0.31
79 21.93 0.27
80 27.09 0.34
81 30.87 0.38
82 28.88 0.36
83 30.63 0.38
84 30.68 0.38
85 31.68 0.39
86 31.86 0.40
87 31.86 0.40
88 31.82 0.40
89 31.87 0.40
90 31.87 0.40
91 37.61 0.47
92 27.49 0.34
93 29.66 0.37
94 26.35 0.33
95 26.87 0.33
96 24.68 0.31
97 29.11 0.36
98 25.67 0.32
99 29.53 0.37
100 31.14 0.39
101 30.62 0.38
102 31.63 0.39
103 31.86 0.40
104 31.86 0.40
105 31.88 0.40
