0 1.00 0.40
1 0.00 0.00
2 24.80 9.87
3 21.95 8.74
4 47.53 18.92
5 22.92 9.13
6 24.96 9.94
7 19.92 7.93
8 29.81 11.87
9 24.90 9.91
10 21.96 8.74
11 24.85 9.89
12 22.88 9.11
13 24.92 9.92
14 22.92 9.13
15 24.90 9.91
16 22.93 9.13
17 22.81 9.08
18 26.67 10.62
19 25.94 10.33
20 27.19 10.82
21 17.94 7.14
22 27.01 10.75
23 25.69 10.23
24 26.08 10.38
25 22.74 9.05
26 23.92 9.52
27 26.07 10.38
28 22.75 9.06
29 29.09 11.58
30 17.77 7.07
31 26.33 10.48
32 25.83 10.28
33 26.14 10.41
34 24.21 9.64
35 20.15 8.02
36 25.97 10.34
37 21.95 8.74
38 26.84 10.69
39 23.62 9.40
40 26.71 10.63
41 26.04 10.37
42 22.44 8.93
43 21.34 8.49
44 23.37 9.30
45 31.22 12.43
46 20.35 8.10
47 26.38 10.50
48 25.14 10.01
49 23.18 9.23
50 21.20 8.44
51 30.35 12.08
52 20.39 8.12
53 20.43 8.14
54 26.20 10.43
55 23.26 9.26
56 25.40 10.11
57 23.19 9.23
58 26.77 10.66
59 22.86 9.10
60 24.75 9.85
61 27.97 11.14
62 23.46 9.34
63 24.14 9.61
64 20.79 8.28
65 24.27 9.66
66 25.67 10.22
67 27.69 11.02
68 23.24 9.25
69 23.42 9.32
70 22.68 9.03
71 25.28 10.06
72 28.11 11.19
73 24.74 9.85
74 20.14 8.02
75 24.70 9.83
76 22.00 8.76
77 26.40 10.51
78 27.37 10.90
79 21.61 8.60
80 22.49 8.95
81 24.24 9.65
82 29.32 11.67
83 22.32 8.89
84 24.78 9.86
85 24.38 9.71
86 24.13 9.61
87 21.46 8.55
88 27.33 10.88
89 27.60 10.99
90 24.75 9.86
91 22.28 8.87
92 24.68 9.83
93 27.56 10.97
94 29.46 11.73
95 23.42 9.32
96 24.31 9.68
97 25.07 9.98
98 26.48 10.54
99 23.88 9.51
100 24.37 9.70
101 25.51 10.16
102 21.21 8.45
103 24.61 9.80
104 25.57 10.18
105 24.75 9.85
106 18.66 7.43
107 19.35 7.70
108 21.81 8.68
109 17.73 7.06
110 12.06 4.80
111 13.43 5.35
112 8.55 3.40
113 8.25 3.29
114 11.74 4.67
115 13.36 5.32
116 19.44 7.74
117 22.84 9.09
118 23.34 9.29
119 15.99 6.37
120 9.06 3.61
121 10.44 4.16
122 11.20 4.46
123 11.25 4.48
124 8.37 3.33
125 11.19 4.45
126 10.19 4.06
127 6.06 2.41
128 10.57 4.21
129 9.94 3.96
130 9.05 3.60
131 4.99 1.99
132 8.15 3.24
133 8.34 3.32
134 7.97 3.17
135 7.71 3.07
136 7.66 3.05
137 7.15 2.85
138 6.60 2.63
139 8.01 3.19
140 6.98 2.78
141 7.59 3.02
142 8.35 3.32
143 6.98 2.78
144 7.97 3.17
145 6.30 2.51
146 6.37 2.54
147 6.63 2.64
148 7.14 2.84
149 7.32 2.92
150 4.91 1.96
151 5.69 2.26
152 5.80 2.31
153 7.47 2.97
154 4.55 1.81
155 3.29 1.31
156 3.51 1.40
157 1.99 0.79
158 2.62 1.04
159 2.99 1.19
160 2.99 1.19
161 2.99 1.19
162 3.36 1.34
163 1.99 0.79
164 2.60 1.04
165 2.98 1.19
166 2.98 1.19
167 2.97 1.18
168 3.37 1.34
169 1.98 0.79
170 2.59 1.03
171 2.07 0.82
172 1.00 0.40
173 0.99 0.39
174 1.40 0.56
175 0.00 0.00
176 0.59 0.24
177 1.00 0.40
178 0.99 0.39
179 1.00 0.40
