0 1.00 0.10
1 0.00 0.00
2 1.99 0.20
3 0.00 0.00
4 9.92 0.99
5 10.97 1.09
6 11.93 1.19
7 19.88 1.98
8 11.92 1.19
9 6.01 0.60
10 5.87 0.58
11 6.10 0.61
12 5.95 0.59
13 7.00 0.70
14 4.99 0.50
15 7.91 0.79
16 6.98 0.69
17 6.02 0.60
18 4.98 0.50
19 4.98 0.50
20 8.93 0.89
21 8.94 0.89
22 2.02 0.20
23 6.95 0.69
24 3.00 0.30
25 12.97 1.29
26 4.96 0.49
27 2.98 0.30
28 9.96 0.99
29 7.00 0.70
30 3.97 0.40
31 5.96 0.59
32 6.97 0.69
33 8.95 0.89
34 4.98 0.50
35 6.99 0.70
36 3.97 0.40
37 8.96 0.89
38 5.98 0.60
39 4.95 0.49
40 10.01 1.00
41 1.96 0.20
42 7.95 0.79
43 6.96 0.69
44 4.97 0.49
45 8.00 0.80
46 5.94 0.59
47 6.01 0.60
48 8.90 0.89
49 3.02 0.30
50 9.05 0.90
51 5.91 0.59
52 3.97 0.40
53 7.99 0.80
54 4.96 0.49
55 7.97 0.79
56 7.94 0.79
57 4.00 0.40
58 8.95 0.89
59 3.99 0.40
60 7.02 0.70
61 5.95 0.59
62 6.96 0.69
63 8.00 0.80
64 3.95 0.39
65 8.01 0.80
66 4.89 0.49
67 5.96 0.59
68 6.06 0.60
69 8.92 0.89
70 5.96 0.59
71 5.98 0.59
72 7.98 0.79
73 3.94 0.39
74 6.03 0.60
75 3.98 0.40
76 8.07 0.80
77 10.68 1.06
78 6.18 0.61
79 5.03 0.50
80 3.97 0.40
81 5.96 0.59
82 8.09 0.81
83 4.83 0.48
84 4.06 0.40
85 8.51 0.85
86 6.92 0.69
87 8.40 0.84
88 7.15 0.71
89 3.92 0.39
90 2.85 0.28
91 3.64 0.36
92 11.44 1.14
93 10.78 1.07
94 3.84 0.38
95 2.90 0.29
96 4.13 0.41
97 10.95 1.09
98 8.91 0.89
99 6.91 0.69
100 1.00 0.10
101 6.09 0.61
102 12.03 1.20
103 4.98 0.50
104 7.89 0.79
105 1.99 0.20
106 4.00 0.40
107 9.90 0.99
108 9.98 0.99
109 5.91 0.59
110 3.05 0.30
111 4.03 0.40
112 9.01 0.90
113 10.93 1.09
114 5.00 0.50
115 1.94 0.19
116 4.95 0.49
117 8.08 0.80
118 10.84 1.08
119 5.00 0.50
120 5.02 0.50
121 2.01 0.20
122 10.85 1.08
123 6.94 0.69
124 4.89 0.49
125 6.07 0.60
126 7.13 0.71
127 7.94 0.79
128 4.97 0.49
129 4.89 0.49
130 5.01 0.50
131 8.96 0.89
132 5.92 0.59
133 7.91 0.79
134 3.97 0.39
135 3.98 0.40
136 11.97 1.19
137 6.09 0.61
138 4.98 0.50
139 2.95 0.29
140 8.07 0.80
141 7.87 0.78
142 7.91 0.79
143 5.01 0.50
144 1.94 0.19
145 8.06 0.80
146 10.96 1.09
147 4.02 0.40
148 6.94 0.69
149 4.02 0.40
150 5.87 0.58
151 7.88 0.78
152 5.96 0.59
153 7.92 0.79
154 6.03 0.60
155 6.10 0.61
156 4.98 0.50
157 9.05 0.90
158 5.89 0.59
159 4.01 0.40
160 6.79 0.68
161 8.01 0.80
162 3.99 0.40
163 10.00 1.00
164 5.04 0.50
165 7.07 0.70
166 3.98 0.40
167 5.87 0.58
168 8.95 0.89
169 5.97 0.59
170 3.96 0.39
171 8.00 0.80
172 6.91 0.69
173 6.00 0.60
174 4.84 0.48
175 8.06 0.80
176 6.09 0.61
177 4.86 0.48
178 9.93 0.99
179 1.99 0.20
180 7.93 0.79
181 6.93 0.69
182 9.09 0.90
183 5.00 0.50
184 3.07 0.31
185 8.00 0.80
186 8.04 0.80
187 4.85 0.48
188 4.91 0.49
189 6.92 0.69
190 6.96 0.69
191 7.02 0.70
192 6.93 0.69
193 3.92 0.39
194 6.93 0.69
195 5.86 0.58
196 8.96 0.89
197 8.10 0.81
198 2.08 0.21
199 8.98 0.89
200 3.98 0.40
201 9.99 0.99
202 3.91 0.39
203 5.88 0.59
204 7.02 0.70
205 6.98 0.69
206 7.00 0.70
207 5.87 0.58
208 5.06 0.50
209 8.03 0.80
210 6.28 0.62
211 7.77 0.77
212 4.96 0.49
213 4.22 0.42
214 8.31 0.83
215 6.93 0.69
216 7.48 0.74
217 5.39 0.54
218 5.35 0.53
219 6.97 0.69
220 10.01 1.00
221 1.86 0.19
222 9.94 0.99
223 3.04 0.30
224 6.46 0.64
225 7.30 0.73
226 6.22 0.62
227 5.06 0.50
228 9.08 0.90
229 1.99 0.20
230 8.19 0.82
231 7.39 0.74
232 5.39 0.54
233 10.96 1.09
234 2.99 0.30
235 2.99 0.30
236 8.14 0.81
237 5.97 0.59
238 8.95 0.89
239 6.96 0.69
240 2.98 0.30
241 8.97 0.89
242 5.97 0.59
243 5.96 0.59
244 7.98 0.79
245 4.99 0.50
246 7.97 0.79
247 5.98 0.60
248 3.97 0.40
249 7.98 0.79
250 4.96 0.49
251 5.98 0.60
252 9.94 0.99
253 4.94 0.49
254 2.99 0.30
255 7.00 0.70
256 8.96 0.89
257 7.95 0.79
258 4.00 0.40
259 5.95 0.59
260 5.01 0.50
261 6.96 0.69
262 8.94 0.89
263 5.96 0.59
264 2.98 0.30
265 8.96 0.89
266 6.99 0.70
267 6.98 0.69
268 5.94 0.59
269 5.01 0.50
270 6.96 0.69
271 6.96 0.69
272 6.97 0.69
273 4.97 0.49
274 7.96 0.79
275 6.00 0.60
276 6.98 0.69
277 5.98 0.60
278 6.02 0.60
279 5.98 0.59
280 6.97 0.69
281 5.00 0.50
282 5.95 0.59
283 5.96 0.59
284 9.97 0.99
285 2.99 0.30
286 5.88 0.59
287 5.97 0.59
288 9.00 0.90
289 3.74 0.37
290 10.23 1.02
291 5.00 0.50
292 3.98 0.40
293 6.93 0.69
294 7.96 0.79
295 4.97 0.49
296 8.94 0.89
297 4.99 0.50
298 4.03 0.40
299 8.93 0.89
300 5.97 0.59
301 7.02 0.70
302 4.94 0.49
303 6.93 0.69
304 6.96 0.69
305 2.96 0.29
306 11.00 1.10
307 5.05 0.50
308 5.95 0.59
309 6.97 0.69
310 6.01 0.60
311 2.97 0.30
312 7.90 0.79
313 8.92 0.89
314 5.91 0.59
315 4.96 0.49
316 7.04 0.70
317 7.11 0.71
318 6.96 0.69
319 8.01 0.80
320 2.95 0.29
321 3.98 0.40
322 7.92 0.79
323 8.93 0.89
324 8.05 0.80
325 2.89 0.29
326 6.03 0.60
327 5.04 0.50
328 8.85 0.88
329 7.98 0.79
330 3.84 0.38
331 6.02 0.60
332 7.08 0.70
333 9.20 0.92
334 4.91 0.49
335 5.01 0.50
336 5.99 0.60
337 4.00 0.40
338 6.47 0.64
339 9.97 0.99
340 7.24 0.72
341 3.69 0.37
342 5.45 0.54
343 7.68 0.76
344 9.97 0.99
345 3.34 0.33
346 3.62 0.36
347 9.46 0.94
348 4.91 0.49
349 3.46 0.34
350 7.07 0.70
351 9.35 0.93
352 7.02 0.70
353 4.87 0.48
354 5.97 0.59
355 2.94 0.29
356 8.89 0.88
357 7.52 0.75
358 6.50 0.65
359 3.07 0.31
360 9.35 0.93
361 5.38 0.54
362 3.18 0.32
363 8.90 0.89
364 8.85 0.88
365 1.45 0.14
366 9.68 0.96
367 4.88 0.49
368 6.87 0.68
369 5.23 0.52
370 6.61 0.66
371 1.90 0.19
372 11.87 1.18
373 6.66 0.66
374 5.22 0.52
375 9.49 0.94
376 3.86 0.38
377 3.11 0.31
378 9.05 0.90
379 4.03 0.40
380 6.48 0.64
381 5.56 0.55
382 9.48 0.94
383 6.56 0.65
384 6.53 0.65
385 3.97 0.40
386 9.05 0.90
387 5.14 0.51
388 5.53 0.55
389 3.48 0.35
390 7.59 0.75
391 7.96 0.79
392 9.21 0.92
393 6.61 0.66
394 2.33 0.23
395 6.39 0.64
396 7.58 0.75
397 4.22 0.42
398 6.50 0.65
399 7.15 0.71
400 5.34 0.53
401 7.34 0.73
402 8.84 0.88
403 2.96 0.29
404 7.26 0.72
405 7.54 0.75
406 5.73 0.57
407 2.20 0.22
408 12.08 1.20
409 3.00 0.30
410 8.30 0.83
411 3.01 0.30
412 7.83 0.78
413 4.06 0.40
414 12.14 1.21
415 3.80 0.38
416 4.01 0.40
417 4.99 0.50
418 6.58 0.66
419 7.51 0.75
420 6.01 0.60
421 5.63 0.56
422 6.25 0.62
423 7.91 0.79
424 5.79 0.58
425 1.41 0.14
426 6.81 0.68
427 8.76 0.87
428 9.78 0.97
429 6.93 0.69
430 1.00 0.10
431 5.03 0.50
432 10.14 1.01
433 9.95 0.99
434 3.12 0.31
435 5.87 0.58
436 2.07 0.21
437 8.23 0.82
438 8.95 0.89
439 2.16 0.21
440 9.04 0.90
441 0.95 0.09
442 11.66 1.16
443 6.19 0.62
444 1.00 0.10
445 8.37 0.83
446 5.32 0.53
447 5.21 0.52
448 8.70 0.87
449 2.07 0.21
450 8.03 0.80
451 3.38 0.34
452 5.37 0.53
453 7.48 0.74
454 3.98 0.40
455 6.21 0.62
456 4.32 0.43
457 5.23 0.52
458 8.26 0.82
459 2.99 0.30
460 3.93 0.39
461 1.99 0.20
462 7.97 0.79
463 8.00 0.80
464 5.24 0.52
465 2.00 0.20
466 0.00 0.00
467 6.97 0.69
468 7.98 0.79
469 4.96 0.49
470 1.99 0.20
471 2.02 0.20
472 3.98 0.40
473 4.03 0.40
474 3.95 0.39
475 4.17 0.41
476 2.03 0.20
477 3.01 0.30
478 3.99 0.40
479 1.00 0.10
480 1.07 0.11
481 4.02 0.40
482 2.02 0.20
483 1.00 0.10
484 0.02 0.00
485 0.00 0.00
486 1.10 0.11
487 1.02 0.10
488 0.99 0.10
489 0.00 0.00
490 0.03 0.00
491 1.01 0.10
492 1.00 0.10
493 0.00 0.00
494 0.00 0.00
495 0.00 0.00
496 1.03 0.10
497 0.00 0.00
498 0.00 0.00
499 0.00 0.00
500 0.00 0.00
501 0.93 0.09
502 0.00 0.00
503 1.64 0.16
