0 1.00 0.01
1 51.79 0.64
2 42.65 0.53
3 9.38 0.12
4 54.42 0.68
5 31.78 0.40
6 31.97 0.40
7 23.06 0.29
8 40.60 0.51
9 31.90 0.40
10 31.77 0.40
11 31.98 0.40
12 31.80 0.40
13 31.87 0.40
14 31.91 0.40
15 32.75 0.41
16 5.16 0.06
17 25.84 0.32
18 31.66 0.39
19 31.89 0.40
20 31.79 0.40
21 31.94 0.40
22 31.82 0.40
23 31.86 0.40
24 31.92 0.40
25 31.78 0.40
26 31.91 0.40
27 31.82 0.40
28 31.86 0.40
29 31.90 0.40
30 31.80 0.40
31 31.97 0.40
32 32.73 0.41
33 5.23 0.07
34 25.92 0.32
35 31.50 0.39
36 31.90 0.40
37 31.87 0.40
38 31.84 0.40
39 31.91 0.40
40 31.84 0.40
41 31.86 0.40
42 31.86 0.40
43 31.83 0.40
44 31.89 0.40
45 31.85 0.40
46 31.83 0.40
47 31.86 0.40
48 32.79 0.41
49 25.28 0.31
50 9.10 0.11
51 28.39 0.35
52 31.76 0.40
53 31.84 0.40
54 31.88 0.40
55 31.85 0.40
56 31.85 0.40
57 31.88 0.40
58 31.85 0.40
59 31.88 0.40
60 31.83 0.40
61 31.86 0.40
62 31.88 0.40
63 28.94 0.36
64 34.80 0.43
65 35.06 0.44
66 10.31 0.13
67 19.55 0.24
68 30.49 0.38
69 31.86 0.40
70 31.85 0.40
71 31.85 0.40
72 31.88 0.40
73 31.86 0.40
74 31.87 0.40
75 31.86 0.40
76 31.86 0.40
77 31.89 0.40
78 31.87 0.40
79 31.85 0.40
80 31.85 0.40
81 32.38 0.40
82 34.08 0.42
83 2.46 0.03
84 26.57 0.33
85 31.88 0.40
86 31.87 0.40
87 31.90 0.40
88 31.86 0.40
89 31.85 0.40
90 31.89 0.40
91 31.86 0.40
92 31.89 0.40
93 31.87 0.40
94 31.85 0.40
95 31.88 0.40
96 31.86 0.40
97 31.88 0.40
98 34.81 0.43
99 21.75 0.27
100 10.95 0.14
101 27.96 0.35
102 31.87 0.40
103 31.86 0.40
104 31.84 0.40
105 31.86 0.40
