0 1.00 0.40
1 1.00 0.40
2 62.43 24.85
3 13.26 5.28
4 50.49 20.10
5 29.87 11.89
6 30.86 12.28
7 26.07 10.38
8 34.64 13.79
9 33.87 13.48
10 27.02 10.76
11 25.88 10.30
12 28.75 11.44
13 29.95 11.93
14 26.05 10.37
15 23.80 9.47
16 31.52 12.55
17 31.83 12.67
18 30.83 12.28
19 32.75 13.04
20 31.99 12.74
21 30.96 12.33
22 31.96 12.73
23 27.90 11.11
24 31.78 12.65
25 29.69 11.82
26 27.34 10.89
27 29.14 11.60
28 23.72 9.44
29 32.19 12.81
30 28.21 11.23
31 26.69 10.63
32 29.04 11.56
33 33.38 13.29
34 31.09 12.38
35 30.83 12.27
36 31.88 12.69
37 31.38 12.49
38 31.30 12.46
39 30.93 12.31
40 27.77 11.06
41 31.64 12.60
42 30.99 12.34
43 31.44 12.52
44 29.88 11.90
45 28.50 11.34
46 30.17 12.01
47 30.29 12.06
48 25.46 10.14
49 29.20 11.62
50 25.98 10.34
51 30.30 12.06
52 28.47 11.34
53 31.69 12.62
54 30.83 12.28
55 16.10 6.41
56 5.47 2.18
57 1.99 0.79
58 1.27 0.50
